x	y	line_id
96.584	29.450	0127-0074
96.512	29.519	0127-0074
96.440	29.589	0127-0074
96.368	29.658	0127-0074
96.297	29.728	0127-0074
96.225	29.797	0127-0074
96.153	29.867	0127-0074
96.081	29.936	0127-0074
96.009	30.006	0127-0074
95.937	30.075	0127-0074
95.865	30.145	0127-0074
95.793	30.214	0127-0074
95.721	30.284	0127-0074
95.649	30.353	0127-0074
95.578	30.423	0127-0074
95.506	30.492	0127-0074
95.434	30.562	0127-0074
95.362	30.631	0127-0074
95.290	30.701	0127-0074
95.218	30.770	0127-0074
95.146	30.840	0127-0074
95.074	30.910	0127-0074
95.002	30.979	0127-0074
94.930	31.049	0127-0074
94.859	31.118	0127-0074
94.787	31.188	0127-0074
94.715	31.257	0127-0074
94.643	31.327	0127-0074
94.571	31.396	0127-0074
94.499	31.466	0127-0074
94.427	31.535	0127-0074
94.355	31.605	0127-0074
94.283	31.674	0127-0074
94.211	31.744	0127-0074
94.140	31.813	0127-0074
94.068	31.883	0127-0074
93.996	31.952	0127-0074
93.924	32.022	0127-0074
93.852	32.091	0127-0074
93.780	32.161	0127-0074
93.708	32.230	0127-0074
93.668	32.321	0127-0074
93.641	32.418	0127-0074
93.614	32.514	0127-0074
93.588	32.611	0127-0074
93.561	32.707	0127-0074
93.534	32.803	0127-0074
93.508	32.900	0127-0074
93.481	32.996	0127-0074
93.454	33.092	0127-0074
93.428	33.189	0127-0074
93.401	33.285	0127-0074
93.374	33.382	0127-0074
93.347	33.478	0127-0074
93.321	33.574	0127-0074
93.294	33.671	0127-0074
93.267	33.767	0127-0074
93.241	33.863	0127-0074
93.214	33.960	0127-0074
93.187	34.056	0127-0074
93.161	34.153	0127-0074
93.134	34.249	0127-0074
93.107	34.345	0127-0074
93.081	34.442	0127-0074
93.054	34.538	0127-0074
93.027	34.634	0127-0074
93.001	34.731	0127-0074
92.974	34.827	0127-0074
92.947	34.924	0127-0074
92.920	35.020	0127-0074
92.894	35.116	0127-0074
92.867	35.213	0127-0074
92.840	35.309	0127-0074
92.814	35.405	0127-0074
92.787	35.502	0127-0074
92.760	35.598	0127-0074
92.734	35.695	0127-0074
92.707	35.791	0127-0074
92.680	35.887	0127-0074
92.654	35.984	0127-0074
92.627	36.080	0127-0074
92.600	36.176	0127-0074
92.573	36.273	0127-0074
92.568	36.373	0127-0074
92.576	36.472	0127-0074
92.584	36.572	0127-0074
92.592	36.672	0127-0074
92.601	36.771	0127-0074
92.609	36.871	0127-0074
92.617	36.971	0127-0074
92.626	37.070	0127-0074
92.634	37.170	0127-0074
92.642	37.270	0127-0074
92.651	37.369	0127-0074
92.659	37.469	0127-0074
92.667	37.568	0127-0074
92.675	37.668	0127-0074
92.684	37.768	0127-0074
92.692	37.867	0127-0074
92.700	37.967	0127-0074
92.709	38.067	0127-0074
92.717	38.166	0127-0074
92.725	38.266	0127-0074
92.734	38.366	0127-0074
92.742	38.465	0127-0074
92.750	38.565	0127-0074
92.759	38.665	0127-0074
92.767	38.764	0127-0074
92.775	38.864	0127-0074
92.783	38.964	0127-0074
92.792	39.063	0127-0074
92.800	39.163	0127-0074
92.808	39.263	0127-0074
92.817	39.362	0127-0074
92.825	39.462	0127-0074
92.833	39.562	0127-0074
92.842	39.661	0127-0074
92.850	39.761	0127-0074
92.858	39.861	0127-0074
92.866	39.960	0127-0074
92.875	40.060	0127-0074
92.883	40.159	0127-0074
92.891	40.259	0127-0074
92.900	40.359	0127-0074
92.908	40.458	0127-0074
92.916	40.558	0127-0074
92.925	40.658	0127-0074
92.933	40.757	0127-0074
92.941	40.857	0127-0074
92.950	40.957	0127-0074
92.958	41.056	0127-0074
92.966	41.156	0127-0074
92.974	41.256	0127-0074
92.983	41.355	0127-0074
92.991	41.455	0127-0074
92.999	41.555	0127-0074
93.008	41.654	0127-0074
93.016	41.754	0127-0074
93.024	41.854	0127-0074
93.033	41.953	0127-0074
93.041	42.053	0127-0074
93.049	42.153	0127-0074
93.057	42.252	0127-0074
93.072	42.351	0127-0074
93.097	42.448	0127-0074
93.122	42.545	0127-0074
93.147	42.642	0127-0074
93.171	42.739	0127-0074
93.196	42.836	0127-0074
93.221	42.932	0127-0074
93.246	43.029	0127-0074
93.270	43.126	0127-0074
93.295	43.223	0127-0074
93.320	43.320	0127-0074
93.345	43.417	0127-0074
93.369	43.514	0127-0074
93.394	43.611	0127-0074
93.419	43.708	0127-0074
93.444	43.804	0127-0074
93.469	43.901	0127-0074
93.493	43.998	0127-0074
93.518	44.095	0127-0074
93.543	44.192	0127-0074
93.568	44.289	0127-0074
93.592	44.386	0127-0074
93.617	44.483	0127-0074
93.642	44.580	0127-0074
93.667	44.676	0127-0074
93.691	44.773	0127-0074
93.716	44.870	0127-0074
93.741	44.967	0127-0074
93.766	45.064	0127-0074
93.790	45.161	0127-0074
93.815	45.258	0127-0074
93.840	45.355	0127-0074
93.865	45.451	0127-0074
93.889	45.548	0127-0074
93.914	45.645	0127-0074
93.939	45.742	0127-0074
93.964	45.839	0127-0074
93.988	45.936	0127-0074
94.013	46.033	0127-0074
94.038	46.130	0127-0074
94.063	46.227	0127-0074
94.088	46.323	0127-0074
94.112	46.420	0127-0074
94.137	46.517	0127-0074
94.162	46.614	0127-0074
94.187	46.711	0127-0074
94.211	46.808	0127-0074
94.236	46.905	0127-0074
94.261	47.002	0127-0074
94.286	47.099	0127-0074
94.310	47.195	0127-0074
94.335	47.292	0127-0074
94.360	47.389	0127-0074
94.385	47.486	0127-0074
94.409	47.583	0127-0074
94.434	47.680	0127-0074
94.459	47.777	0127-0074
94.484	47.874	0127-0074
94.519	47.967	0127-0074
94.572	48.052	0127-0074
94.626	48.136	0127-0074
94.680	48.221	0127-0074
94.733	48.305	0127-0074
94.787	48.389	0127-0074
94.840	48.474	0127-0074
94.894	48.558	0127-0074
94.947	48.643	0127-0074
95.001	48.727	0127-0074
95.054	48.812	0127-0074
95.108	48.896	0127-0074
95.162	48.981	0127-0074
95.215	49.065	0127-0074
95.269	49.150	0127-0074
95.322	49.234	0127-0074
95.376	49.318	0127-0074
95.429	49.403	0127-0074
95.483	49.487	0127-0074
95.536	49.572	0127-0074
95.590	49.656	0127-0074
95.644	49.741	0127-0074
95.697	49.825	0127-0074
95.751	49.910	0127-0074
95.804	49.994	0127-0074
95.858	50.079	0127-0074
95.911	50.163	0127-0074
95.965	50.247	0127-0074
96.018	50.332	0127-0074
96.072	50.416	0127-0074
96.125	50.501	0127-0074
96.179	50.585	0127-0074
96.233	50.670	0127-0074
96.286	50.754	0127-0074
96.340	50.839	0127-0074
96.393	50.923	0127-0074
96.447	51.007	0127-0074
96.500	51.092	0127-0074
96.554	51.176	0127-0074
96.607	51.261	0127-0074
96.661	51.345	0127-0074
96.715	51.430	0127-0074
96.768	51.514	0127-0074
96.822	51.599	0127-0074
96.875	51.683	0127-0074
96.929	51.768	0127-0074
96.982	51.852	0127-0074
97.036	51.936	0127-0074
97.089	52.021	0127-0074
97.143	52.105	0127-0074
97.197	52.190	0127-0074
97.250	52.274	0127-0074
97.304	52.359	0127-0074
97.357	52.443	0127-0074
97.411	52.528	0127-0074
97.464	52.612	0127-0074
97.518	52.696	0127-0074
97.571	52.781	0127-0074
97.625	52.865	0127-0074
97.679	52.950	0127-0074
97.732	53.034	0127-0074
97.802	53.105	0127-0074
97.880	53.169	0127-0074
97.957	53.232	0127-0074
98.034	53.296	0127-0074
98.111	53.359	0127-0074
98.189	53.423	0127-0074
98.266	53.486	0127-0074
98.343	53.550	0127-0074
98.421	53.613	0127-0074
98.498	53.677	0127-0074
98.575	53.740	0127-0074
98.652	53.804	0127-0074
98.730	53.867	0127-0074
98.807	53.931	0127-0074
98.884	53.994	0127-0074
98.961	54.058	0127-0074
99.039	54.121	0127-0074
99.116	54.185	0127-0074
99.193	54.248	0127-0074
99.271	54.311	0127-0074
99.348	54.375	0127-0074
99.425	54.438	0127-0074
99.502	54.502	0127-0074
99.580	54.565	0127-0074
99.657	54.629	0127-0074
99.734	54.692	0127-0074
99.811	54.756	0127-0074
99.889	54.819	0127-0074
99.966	54.883	0127-0074
100.043	54.946	0127-0074
100.121	55.010	0127-0074
100.198	55.073	0127-0074
100.275	55.137	0127-0074
100.352	55.200	0127-0074
100.430	55.264	0127-0074
100.507	55.327	0127-0074
100.584	55.391	0127-0074
100.661	55.454	0127-0074
100.739	55.517	0127-0074
100.816	55.581	0127-0074
100.893	55.644	0127-0074
100.971	55.708	0127-0074
101.048	55.771	0127-0074
101.125	55.835	0127-0074
101.202	55.898	0127-0074
101.280	55.962	0127-0074
101.357	56.025	0127-0074
101.434	56.089	0127-0074
101.511	56.152	0127-0074
101.589	56.216	0127-0074
101.666	56.279	0127-0074
101.743	56.343	0127-0074
101.821	56.406	0127-0074
101.898	56.470	0127-0074
101.975	56.533	0127-0074
102.052	56.597	0127-0074
102.130	56.660	0127-0074
102.207	56.724	0127-0074
102.284	56.787	0127-0074
102.361	56.850	0127-0074
102.439	56.914	0127-0074
102.516	56.977	0127-0074
102.593	57.041	0127-0074
102.671	57.104	0127-0074
102.748	57.168	0127-0074
102.825	57.231	0127-0074
102.902	57.295	0127-0074
102.980	57.358	0127-0074
103.074	57.390	0127-0074
103.173	57.410	0127-0074
103.271	57.429	0127-0074
103.369	57.449	0127-0074
103.467	57.468	0127-0074
103.565	57.488	0127-0074
103.663	57.508	0127-0074
103.761	57.527	0127-0074
103.859	57.547	0127-0074
103.957	57.566	0127-0074
104.055	57.586	0127-0074
104.153	57.606	0127-0074
104.251	57.625	0127-0074
104.349	57.645	0127-0074
104.447	57.664	0127-0074
104.545	57.684	0127-0074
104.643	57.704	0127-0074
104.741	57.723	0127-0074
104.840	57.743	0127-0074
104.938	57.763	0127-0074
105.036	57.782	0127-0074
105.134	57.802	0127-0074
105.232	57.821	0127-0074
105.330	57.841	0127-0074
105.428	57.861	0127-0074
105.526	57.880	0127-0074
105.624	57.900	0127-0074
105.722	57.919	0127-0074
105.820	57.939	0127-0074
105.918	57.959	0127-0074
106.016	57.978	0127-0074
106.114	57.998	0127-0074
106.212	58.017	0127-0074
106.310	58.037	0127-0074
106.408	58.057	0127-0074
106.505	58.030	0127-0074
106.595	57.986	0127-0074
106.684	57.942	0127-0074
106.774	57.898	0127-0074
106.864	57.854	0127-0074
106.954	57.810	0127-0074
107.044	57.767	0127-0074
107.134	57.723	0127-0074
107.224	57.679	0127-0074
107.314	57.635	0127-0074
107.403	57.591	0127-0074
107.493	57.547	0127-0074
107.583	57.503	0127-0074
107.673	57.459	0127-0074
107.763	57.416	0127-0074
107.853	57.372	0127-0074
107.943	57.328	0127-0074
108.032	57.284	0127-0074
108.122	57.240	0127-0074
108.212	57.196	0127-0074
108.302	57.152	0127-0074
108.392	57.109	0127-0074
108.482	57.065	0127-0074
108.572	57.021	0127-0074
108.662	56.977	0127-0074
108.751	56.933	0127-0074
108.841	56.889	0127-0074
108.931	56.845	0127-0074
109.021	56.802	0127-0074
109.111	56.758	0127-0074
109.201	56.714	0127-0074
109.291	56.670	0127-0074
109.380	56.626	0127-0074
109.470	56.582	0127-0074
109.560	56.538	0127-0074
109.650	56.494	0127-0074
109.740	56.451	0127-0074
109.830	56.407	0127-0074
109.920	56.363	0127-0074
110.010	56.319	0127-0074
110.099	56.275	0127-0074
110.189	56.231	0127-0074
110.279	56.187	0127-0074
110.369	56.144	0127-0074
110.459	56.100	0127-0074
110.549	56.056	0127-0074
110.639	56.012	0127-0074
110.728	55.968	0127-0074
110.818	55.924	0127-0074
110.908	55.880	0127-0074
110.998	55.837	0127-0074
111.088	55.793	0127-0074
111.178	55.749	0127-0074
111.268	55.705	0127-0074
111.358	55.661	0127-0074
111.447	55.617	0127-0074
111.537	55.573	0127-0074
111.627	55.529	0127-0074
111.712	55.476	0127-0074
111.783	55.406	0127-0074
111.854	55.336	0127-0074
111.925	55.265	0127-0074
111.996	55.195	0127-0074
112.068	55.125	0127-0074
112.139	55.055	0127-0074
112.210	54.984	0127-0074
112.281	54.914	0127-0074
112.352	54.844	0127-0074
112.423	54.774	0127-0074
112.495	54.703	0127-0074
112.566	54.633	0127-0074
112.637	54.563	0127-0074
112.708	54.493	0127-0074
112.779	54.422	0127-0074
112.850	54.352	0127-0074
112.922	54.282	0127-0074
112.993	54.212	0127-0074
113.064	54.141	0127-0074
113.135	54.071	0127-0074
113.206	54.001	0127-0074
113.277	53.931	0127-0074
113.349	53.860	0127-0074
113.420	53.790	0127-0074
113.491	53.720	0127-0074
113.562	53.650	0127-0074
113.633	53.579	0127-0074
113.704	53.509	0127-0074
113.776	53.439	0127-0074
113.847	53.369	0127-0074
113.918	53.298	0127-0074
113.989	53.228	0127-0074
114.060	53.158	0127-0074
114.132	53.088	0127-0074
114.203	53.017	0127-0074
114.274	52.947	0127-0074
114.345	52.877	0127-0074
114.416	52.807	0127-0074
114.487	52.736	0127-0074
114.559	52.666	0127-0074
114.630	52.596	0127-0074
114.701	52.526	0127-0074
114.772	52.455	0127-0074
114.843	52.385	0127-0074
114.914	52.315	0127-0074
114.986	52.245	0127-0074
115.057	52.175	0127-0074
115.128	52.104	0127-0074
115.199	52.034	0127-0074
115.270	51.964	0127-0074
115.341	51.894	0127-0074
115.413	51.823	0127-0074
115.484	51.753	0127-0074
115.555	51.683	0127-0074
115.626	51.613	0127-0074
115.697	51.542	0127-0074
115.768	51.472	0127-0074
115.840	51.402	0127-0074
115.911	51.332	0127-0074
115.982	51.261	0127-0074
116.053	51.191	0127-0074
116.124	51.121	0127-0074
116.195	51.051	0127-0074
116.267	50.980	0127-0074
116.338	50.910	0127-0074
116.409	50.840	0127-0074
116.480	50.770	0127-0074
116.549	50.697	0127-0074
116.617	50.624	0127-0074
116.685	50.550	0127-0074
116.753	50.477	0127-0074
116.821	50.404	0127-0074
116.889	50.330	0127-0074
116.957	50.257	0127-0074
117.025	50.184	0127-0074
117.093	50.110	0127-0074
117.161	50.037	0127-0074
117.229	49.964	0127-0074
117.297	49.890	0127-0074
117.365	49.817	0127-0074
117.433	49.744	0127-0074
117.501	49.670	0127-0074
117.569	49.597	0127-0074
117.637	49.524	0127-0074
117.705	49.450	0127-0074
117.773	49.377	0127-0074
117.841	49.304	0127-0074
117.909	49.230	0127-0074
117.977	49.157	0127-0074
118.045	49.084	0127-0074
118.113	49.010	0127-0074
118.180	48.937	0127-0074
118.248	48.863	0127-0074
118.316	48.790	0127-0074
118.384	48.717	0127-0074
118.452	48.643	0127-0074
118.520	48.570	0127-0074
118.588	48.497	0127-0074
118.656	48.423	0127-0074
118.724	48.350	0127-0074
118.792	48.277	0127-0074
118.860	48.203	0127-0074
118.928	48.130	0127-0074
118.996	48.057	0127-0074
119.064	47.983	0127-0074
119.132	47.910	0127-0074
119.200	47.837	0127-0074
119.268	47.763	0127-0074
119.336	47.690	0127-0074
119.404	47.617	0127-0074
119.472	47.543	0127-0074
119.540	47.470	0127-0074
119.608	47.397	0127-0074
119.676	47.323	0127-0074
119.744	47.250	0127-0074
119.812	47.177	0127-0074
119.880	47.103	0127-0074
119.948	47.030	0127-0074
120.016	46.957	0127-0074
120.084	46.883	0127-0074
120.152	46.810	0127-0074
120.220	46.737	0127-0074
120.288	46.663	0127-0074
120.356	46.590	0127-0074
120.424	46.517	0127-0074
120.492	46.443	0127-0074
120.560	46.370	0127-0074
120.628	46.296	0127-0074
120.696	46.223	0127-0074
120.764	46.150	0127-0074
120.832	46.076	0127-0074
120.900	46.003	0127-0074
120.968	45.930	0127-0074
121.035	45.856	0127-0074
121.103	45.783	0127-0074
121.171	45.710	0127-0074
121.239	45.636	0127-0074
121.307	45.563	0127-0074
121.375	45.490	0127-0074
121.443	45.416	0127-0074
121.511	45.343	0127-0074
121.579	45.270	0127-0074
121.647	45.196	0127-0074
121.715	45.123	0127-0074
121.783	45.050	0127-0074
121.851	44.976	0127-0074
121.919	44.903	0127-0074
121.987	44.830	0127-0074
122.055	44.756	0127-0074
122.123	44.683	0127-0074
122.191	44.610	0127-0074
122.259	44.536	0127-0074
122.327	44.463	0127-0074
122.395	44.390	0127-0074
122.463	44.316	0127-0074
122.531	44.243	0127-0074
122.599	44.170	0127-0074
122.667	44.096	0127-0074
122.735	44.023	0127-0074
122.803	43.950	0127-0074
122.871	43.876	0127-0074
122.939	43.803	0127-0074
123.007	43.729	0127-0074
123.075	43.656	0127-0074
123.143	43.583	0127-0074
123.211	43.509	0127-0074
123.279	43.436	0127-0074
123.347	43.363	0127-0074
123.415	43.289	0127-0074
123.483	43.216	0127-0074
123.551	43.143	0127-0074
123.619	43.069	0127-0074
123.677	42.988	0127-0074
123.734	42.906	0127-0074
123.791	42.824	0127-0074
123.849	42.742	0127-0074
123.906	42.660	0127-0074
123.963	42.578	0127-0074
124.020	42.496	0127-0074
124.078	42.414	0127-0074
124.135	42.332	0127-0074
124.192	42.250	0127-0074
124.249	42.168	0127-0074
124.307	42.086	0127-0074
124.364	42.004	0127-0074
124.421	41.922	0127-0074
124.478	41.840	0127-0074
124.536	41.758	0127-0074
124.593	41.676	0127-0074
124.650	41.594	0127-0074
124.707	41.512	0127-0074
124.765	41.430	0127-0074
124.822	41.348	0127-0074
124.879	41.266	0127-0074
124.936	41.184	0127-0074
124.993	41.102	0127-0074
125.051	41.020	0127-0074
125.108	40.938	0127-0074
125.165	40.856	0127-0074
125.222	40.774	0127-0074
125.280	40.692	0127-0074
125.337	40.610	0127-0074
125.394	40.528	0127-0074
125.451	40.446	0127-0074
125.509	40.364	0127-0074
125.566	40.282	0127-0074
125.623	40.200	0127-0074
125.680	40.118	0127-0074
125.738	40.036	0127-0074
125.795	39.954	0127-0074
125.852	39.872	0127-0074
125.909	39.790	0127-0074
125.967	39.708	0127-0074
126.024	39.626	0127-0074
126.081	39.544	0127-0074
126.138	39.462	0127-0074
126.196	39.380	0127-0074
126.253	39.298	0127-0074
126.310	39.216	0127-0074
126.367	39.134	0127-0074
126.425	39.052	0127-0074
126.482	38.970	0127-0074
126.539	38.888	0127-0074
126.596	38.806	0127-0074
126.654	38.724	0127-0074
126.711	38.642	0127-0074
126.768	38.560	0127-0074
126.825	38.478	0127-0074
126.882	38.396	0127-0074
126.940	38.314	0127-0074
126.997	38.232	0127-0074
127.054	38.150	0127-0074
127.111	38.068	0127-0074
127.169	37.986	0127-0074
127.226	37.904	0127-0074
127.283	37.822	0127-0074
127.340	37.740	0127-0074
127.398	37.658	0127-0074
127.455	37.576	0127-0074
127.512	37.494	0127-0074
127.569	37.412	0127-0074
127.627	37.330	0127-0074
127.684	37.248	0127-0074
127.741	37.166	0127-0074
127.798	37.084	0127-0074
127.856	37.002	0127-0074
127.913	36.920	0127-0074
127.970	36.838	0127-0074
128.027	36.756	0127-0074
128.085	36.674	0127-0074
128.142	36.592	0127-0074
128.199	36.510	0127-0074
128.256	36.429	0127-0074
128.316	36.348	0127-0074
128.375	36.267	0127-0074
128.434	36.187	0127-0074
128.493	36.106	0127-0074
128.552	36.025	0127-0074
128.611	35.944	0127-0074
128.670	35.864	0127-0074
128.729	35.783	0127-0074
128.788	35.702	0127-0074
128.847	35.622	0127-0074
128.906	35.541	0127-0074
128.965	35.460	0127-0074
129.024	35.379	0127-0074
129.083	35.299	0127-0074
129.142	35.218	0127-0074
129.201	35.137	0127-0074
129.260	35.057	0127-0074
129.319	34.976	0127-0074
129.378	34.895	0127-0074
129.438	34.815	0127-0074
129.497	34.734	0127-0074
129.556	34.653	0127-0074
129.615	34.572	0127-0074
129.674	34.492	0127-0074
129.733	34.411	0127-0074
129.792	34.330	0127-0074
129.851	34.250	0127-0074
129.910	34.169	0127-0074
129.969	34.088	0127-0074
130.028	34.008	0127-0074
130.087	33.927	0127-0074
130.146	33.846	0127-0074
130.205	33.765	0127-0074
130.264	33.685	0127-0074
130.323	33.604	0127-0074
130.382	33.523	0127-0074
130.441	33.443	0127-0074
130.500	33.362	0127-0074
130.559	33.281	0127-0074
130.619	33.201	0127-0074
130.678	33.120	0127-0074
130.737	33.039	0127-0074
130.796	32.958	0127-0074
130.855	32.878	0127-0074
130.914	32.797	0127-0074
130.973	32.716	0127-0074
131.032	32.636	0127-0074
131.091	32.555	0127-0074
131.150	32.474	0127-0074
131.209	32.393	0127-0074
131.268	32.313	0127-0074
131.327	32.232	0127-0074
131.386	32.151	0127-0074
131.445	32.071	0127-0074
131.504	31.990	0127-0074
131.563	31.909	0127-0074
131.622	31.829	0127-0074
131.681	31.748	0127-0074
131.740	31.667	0127-0074
131.800	31.586	0127-0074
131.859	31.506	0127-0074
131.918	31.425	0127-0074
131.977	31.344	0127-0074
132.030	31.259	0127-0074
132.078	31.172	0127-0074
132.127	31.085	0127-0074
132.176	30.997	0127-0074
132.224	30.910	0127-0074
132.273	30.823	0127-0074
132.322	30.735	0127-0074
132.370	30.648	0127-0074
132.419	30.561	0127-0074
132.468	30.473	0127-0074
132.516	30.386	0127-0074
132.565	30.299	0127-0074
132.614	30.211	0127-0074
132.662	30.124	0127-0074
132.711	30.037	0127-0074
132.760	29.949	0127-0074
132.809	29.862	0127-0074
132.857	29.775	0127-0074
132.906	29.687	0127-0074
132.955	29.600	0127-0074
133.003	29.512	0127-0074
133.052	29.425	0127-0074
133.101	29.338	0127-0074
133.149	29.250	0127-0074
133.198	29.163	0127-0074
133.247	29.076	0127-0074
133.295	28.988	0127-0074
133.344	28.901	0127-0074
133.393	28.814	0127-0074
133.441	28.726	0127-0074
133.490	28.639	0127-0074
133.539	28.552	0127-0074
133.588	28.464	0127-0074
133.636	28.377	0127-0074
133.685	28.290	0127-0074
133.734	28.202	0127-0074
133.782	28.115	0127-0074
133.831	28.028	0127-0074
133.880	27.940	0127-0074
133.928	27.853	0127-0074
133.977	27.766	0127-0074
134.026	27.678	0127-0074
